commodity_name,state,district,market,min_price,max_price,modal_price,date
Corriander+seed,Madhya Pradesh,Mandsaur,Mandsaur,43.54,65.0,54.3,2019-06-26
Corriander+seed,Madhya Pradesh,Neemuch,Neemuch,30.0,66.52,55.0,2019-06-26
Bottle+gourd,Madhya Pradesh,Indore,Sanwer,7.75,8.25,8.0,2019-07-30
Bottle+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),8.5,25.0,15.4,2019-07-30
Cauliflower,Madhya Pradesh,Dhar,Dhamnod,18.0,22.0,20.0,2019-06-28
Mahua,Madhya Pradesh,Chhindwara,Chhindwara,22.5,22.51,22.5,2019-07-10
Coriander(Leaves),Madhya Pradesh,Harda,Timarni,100.0,100.0,100.0,2019-07-22
Maize,Madhya Pradesh,Betul,Betul,21.01,22.76,22.6,2019-07-10
Maize,Madhya Pradesh,Chhindwara,Chhindwara,22.0,22.61,22.4,2019-07-10
Spinach,Madhya Pradesh,Rajgarh,Biaora,5.0,7.0,6.0,2019-06-24
Maize,Madhya Pradesh,Mandsaur,Mandsaur,20.66,21.77,21.2,2019-07-10
Maize,Madhya Pradesh,Neemuch,Neemuch,19.0,21.21,19.6,2019-07-10
Cluster+beans,Madhya Pradesh,Jhabua,Jhabua,5.0,9.0,7.5,2019-06-28
Linseed,Madhya Pradesh,Neemuch,Neemuch,43.0,47.4,46.6,2019-06-28
Mustard,Madhya Pradesh,Damoh,Patharia,28.8,33.0,31.7,2019-06-26
Bitter+gourd,Madhya Pradesh,Harda,Harda(F&V),20.0,23.0,22.0,2019-07-08
Bitter+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),18.0,35.0,20.0,2019-07-08
Tomato,Madhya Pradesh,Burhanpur,Burhanpur(F&V),20.0,30.0,26.0,2019-06-27
Coriander(Leaves),Madhya Pradesh,Dhar,Dhamnod,18.0,22.0,20.0,2019-06-28
Coriander(Leaves),Madhya Pradesh,Harda,Harda(F&V),30.0,40.0,32.0,2019-06-28
Coriander(Leaves),Madhya Pradesh,Ujjain,Ujjain(F&V),20.0,57.0,31.0,2019-06-28
Paddy(Dhan)(Common),Madhya Pradesh,Dindori,Gorakhpur,14.0,15.0,14.5,2019-06-27
Corriander+seed,Madhya Pradesh,Rajgarh,Narsinghgarh,40.0,56.0,45.0,2019-06-28
Maize,Madhya Pradesh,Chhindwara,Chhindwara,19.49,20.81,20.45,2019-06-26
Maize,Madhya Pradesh,Rajgarh,Khilchipur,19.0,19.35,19.35,2019-06-26
Wheat,Madhya Pradesh,Shivpuri,Badarwas,15.25,22.35,17.35,2019-06-27
Maize,Madhya Pradesh,Mandsaur,Mandsaur,20.5,21.57,21.5,2019-06-26
Maize,Madhya Pradesh,Neemuch,Neemuch,18.56,21.4,21.2,2019-06-26
Linseed,Madhya Pradesh,Mandsaur,Mandsaur,42.01,47.6,44.7,2019-06-24
Linseed,Madhya Pradesh,Neemuch,Neemuch,42.75,48.0,46.76,2019-06-24
Tomato,Madhya Pradesh,Rajgarh,Biaora,12.0,14.0,13.0,2019-06-24
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40.0,61.0,56.0,2019-07-22
Corriander+seed,Madhya Pradesh,Indore,Indore,59.7,59.7,59.7,2019-07-22
Corriander+seed,Madhya Pradesh,Shajapur,Nalkehda,63.0,66.7,64.0,2019-07-22
Pumpkin,Madhya Pradesh,Indore,Indore(F&V),6.0,10.0,8.0,2019-07-03
Corriander+seed,Madhya Pradesh,Neemuch,Neemuch,37.0,71.5,56.0,2019-07-22
Potato,Madhya Pradesh,Jabalpur,Jabalpur(F&V),7.0,12.1,8.0,2019-06-27
Jowar(Sorghum),Madhya Pradesh,Khargone,Khargone,19.72,19.72,19.72,2019-07-02
Onion,Madhya Pradesh,Burhanpur,Burhanpur(F&V),3.0,12.0,7.0,2019-06-26
Onion,Madhya Pradesh,Indore,Indore(F&V),1.0,13.0,6.0,2019-06-26
Onion,Madhya Pradesh,Rajgarh,Narsinghgarh,1.0,12.0,5.8,2019-06-26
Tomato,Madhya Pradesh,Rajgarh,Biaora,10.0,10.5,10.2,2019-07-04
Wheat,Madhya Pradesh,Khargone,Khargone,18.7,20.35,19.5,2019-06-26
Tomato,Madhya Pradesh,Dewas,Dewas(F&V),3.0,15.0,10.0,2019-07-04
Tomato,Madhya Pradesh,Narsinghpur,Gadarwada,17.0,20.0,18.5,2019-07-06
Methi+Seeds,Madhya Pradesh,Neemuch,Neemuch,33.0,57.0,45.0,2019-07-08
Peas(Dry),Madhya Pradesh,Ujjain,Badnagar,16.0,17.5,17.25,2019-07-03
Peas(Dry),Madhya Pradesh,Dhar,Dhar,13.0,13.0,13.0,2019-07-03
Linseed,Madhya Pradesh,Mandsaur,Piplya,43.11,46.65,46.25,2019-07-19
Linseed,Madhya Pradesh,Satna,Satna,34.0,38.0,36.0,2019-07-19
Green+Chilli,Madhya Pradesh,Morena,Morena(F&V),20.0,20.0,20.0,2019-07-09
Wheat,Madhya Pradesh,Shajapur,Agar,17.4,19.0,18.3,2019-06-27
Wheat,Madhya Pradesh,Guna,Aron,16.0,23.96,20.0,2019-06-27
Wheat,Madhya Pradesh,Shajapur,Badod,18.18,19.0,18.59,2019-06-27
Wheat,Madhya Pradesh,Mandsaur,Daloda,18.4,19.9,18.9,2019-06-27
Wheat,Madhya Pradesh,Dhar,Dhar,18.42,21.74,19.05,2019-06-27
Wheat,Madhya Pradesh,Khargone,Khargone,18.75,20.18,19.18,2019-06-27
Wheat,Madhya Pradesh,Rajgarh,Khilchipur,17.82,18.07,18.0,2019-06-27
Coriander(Leaves),Madhya Pradesh,Ujjain,Ujjain(F&V),30.0,65.0,32.0,2019-07-02
Wheat,Madhya Pradesh,Rajgarh,Narsinghgarh,17.2,18.8,17.75,2019-06-27
Wheat,Madhya Pradesh,Indore,Sanwer,18.0,19.16,18.65,2019-06-27
Wheat,Madhya Pradesh,Shajapur,Shajapur,17.21,20.0,18.69,2019-06-27
Wheat,Madhya Pradesh,Sheopur,Sheopurkalan,16.7,18.47,17.85,2019-06-27
Wheat,Madhya Pradesh,Harda,Timarni,17.92,18.86,18.61,2019-06-27
Wheat,Madhya Pradesh,Ujjain,Unhel,17.25,19.11,18.33,2019-06-27
Bottle+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),7.0,25.0,14.0,2019-07-08
Garlic,Madhya Pradesh,Dewas,Dewas(F&V),10.0,35.0,27.0,2019-06-28
Soyabean,Madhya Pradesh,Sehore,Ashta,20.01,41.12,36.3,2019-06-24
Garlic,Madhya Pradesh,Indore,Indore(F&V),20.0,72.0,50.0,2019-06-28
Soyabean,Madhya Pradesh,Dhar,Badnawar,24.0,36.55,35.9,2019-06-24
Garlic,Madhya Pradesh,Shajapur,Kalapipal,29.0,62.3,38.5,2019-06-28
Garlic,Madhya Pradesh,Rajgarh,Narsinghgarh,22.0,68.0,38.0,2019-06-28
Soyabean,Madhya Pradesh,Khargone,Badwaha,32.75,34.35,34.35,2019-07-07
Corriander+seed,Madhya Pradesh,Guna,Guna,60.2,75.7,66.1,2019-07-02
Corriander+seed,Madhya Pradesh,Rajgarh,Khilchipur,40.0,68.0,68.0,2019-07-02
Soyabean,Madhya Pradesh,Shajapur,Nalkehda,34.6,36.17,35.5,2019-06-24
Corriander+seed,Madhya Pradesh,Neemuch,Neemuch,40.0,66.5,55.0,2019-07-02
Corriander+seed,Madhya Pradesh,Sheopur,Sheopurkalan,50.0,63.35,61.85,2019-07-02
Banana,Madhya Pradesh,Burhanpur,Burhanpur(F&V),9.01,19.15,11.91,2019-08-06
Banana,Madhya Pradesh,Dhar,Dhar(F&V),8.0,21.0,11.0,2019-08-06
Ginger(Green),Madhya Pradesh,Ujjain,Ujjain(F&V),25.0,76.0,39.21,2019-06-28
Paddy(Dhan)(Common),Madhya Pradesh,Anupur,Kotma,18.0,18.0,18.0,2019-06-26
Soyabean,Madhya Pradesh,Ratlam,Sailana,35.0,36.99,35.99,2019-06-27
Linseed,Madhya Pradesh,Mandsaur,Mandsaur,36.91,42.5,40.2,2019-06-28
Methi+Seeds,Madhya Pradesh,Mandsaur,Mandsaur,39.0,52.95,45.97,2019-07-02
Green+Chilli,Madhya Pradesh,Dewas,Dewas(F&V),15.0,40.0,25.0,2019-06-28
Maize,Madhya Pradesh,Khargone,Khargone,18.92,20.06,20.06,2019-06-28
Maize,Madhya Pradesh,Mandsaur,Mandsaur,20.0,21.5,20.7,2019-06-28
Green+Chilli,Madhya Pradesh,Ujjain,Ujjain(F&V),26.0,60.0,39.0,2019-06-28
Soyabean,Madhya Pradesh,Khargone,Khargone,34.12,34.7,34.7,2019-06-26
Mustard,Madhya Pradesh,Shajapur,Nalkehda,33.2,35.0,34.5,2019-06-25
Mustard,Madhya Pradesh,Shivpuri,Shivpuri,34.0,36.01,35.46,2019-06-25
Brinjal,Madhya Pradesh,Mandsaur,Mandsaur(F&V),8.0,10.0,9.0,2019-06-29
Wheat,Madhya Pradesh,Khargone,Badwaha,18.8,19.31,19.14,2019-07-07
Wheat,Madhya Pradesh,Sagar,Bina,19.6,19.6,19.6,2019-07-07
Mango,Madhya Pradesh,Ujjain,Ujjain(F&V),15.0,28.0,22.41,2019-06-28
Soyabean,Madhya Pradesh,Khandwa,Khandwa,33.16,36.17,35.5,2019-07-03
Soyabean,Madhya Pradesh,Khargone,Khargone,34.65,34.65,34.65,2019-07-03
Soyabean,Madhya Pradesh,Ashoknagar,Mungawali,32.15,34.4,33.0,2019-07-03
Soyabean,Madhya Pradesh,Satna,Satna,26.0,30.0,27.0,2019-07-03
Soyabean,Madhya Pradesh,Shajapur,Shajapur,33.9,36.5,34.69,2019-07-03
Spinach,Madhya Pradesh,Harda,Harda(F&V),15.0,20.0,16.0,2019-07-03
Wheat,Madhya Pradesh,Shajapur,Agar,18.5,19.45,18.9,2019-07-04
Wheat,Madhya Pradesh,Panna,Ajaygarh,17.25,18.4,17.4,2019-07-04
Wheat,Madhya Pradesh,Guna,Aron,18.0,23.35,19.99,2019-07-04
Wheat,Madhya Pradesh,Sehore,Ashta,18.5,20.92,19.4,2019-07-04
Wheat,Madhya Pradesh,Ujjain,Badnagar,18.0,20.6,19.15,2019-07-04
Wheat,Madhya Pradesh,Gwalior,Dabra,18.6,19.25,18.9,2019-07-04
Wheat,Madhya Pradesh,Dewas,Kannod,18.43,18.63,18.5,2019-07-04
Wheat,Madhya Pradesh,Khandwa,Khandwa,18.35,19.7,19.18,2019-07-04
Wheat,Madhya Pradesh,Guna,Maksudangarh,18.4,18.8,18.5,2019-07-04
Wheat,Madhya Pradesh,Mandla,Mandla,18.0,18.8,18.75,2019-07-04
Wheat,Madhya Pradesh,Shajapur,Nalkehda,18.3,18.78,18.68,2019-07-04
Wheat,Madhya Pradesh,Neemuch,Neemuch,18.01,20.6,19.0,2019-07-04
Guar,Madhya Pradesh,Dhar,Dhamnod,14.0,18.0,16.0,2019-06-28
Wheat,Madhya Pradesh,Ujjain,Ujjain,15.75,22.49,19.73,2019-07-04
Peas(Dry),Madhya Pradesh,Ujjain,Badnagar,17.99,17.99,17.99,2019-06-26
Soyabean,Madhya Pradesh,Neemuch,Neemuch,30.5,37.58,35.11,2019-06-27
Onion,Madhya Pradesh,Neemuch,Neemuch,1.9,10.25,5.5,2019-06-28
Onion,Madhya Pradesh,Ratlam,Sailana,1.0,11.31,6.15,2019-06-28
Potato,Madhya Pradesh,Guna,Guna(F&V),3.0,3.5,3.5,2019-06-28
Potato,Madhya Pradesh,Dewas,Haatpipliya,8.0,13.0,12.0,2019-06-28
Jack+Fruit,Madhya Pradesh,Harda,Harda(F&V),9.0,11.0,10.0,2019-06-28
Taramira,Madhya Pradesh,Neemuch,Neemuch,35.0,37.41,36.8,2019-06-27
Tinda,Madhya Pradesh,Harda,Harda(F&V),6.0,8.0,7.0,2019-07-03
Potato,Madhya Pradesh,Burhanpur,Burhanpur(F&V),6.0,12.0,10.0,2019-06-26
Potato,Madhya Pradesh,Rajgarh,Narsinghgarh,11.5,12.0,11.8,2019-06-26
Long+Melon(Kakri),Madhya Pradesh,Dhar,Dhamnod,5.0,8.0,6.0,2019-06-28
Wheat,Madhya Pradesh,Ratlam,Sailana,18.09,20.3,19.19,2019-06-27
Maize,Madhya Pradesh,Mandsaur,Daloda,17.0,19.4,18.0,2019-06-28
Maize,Madhya Pradesh,Dhar,Dhamnod,20.01,20.01,20.01,2019-06-28
Brinjal,Madhya Pradesh,Dewas,Dewas(F&V),7.0,13.0,10.0,2019-07-08
Brinjal,Madhya Pradesh,Dhar,Dhamnod,9.0,12.0,10.5,2019-07-08
Brinjal,Madhya Pradesh,Dewas,Haatpipliya,7.0,11.0,10.0,2019-07-08
Brinjal,Madhya Pradesh,Badwani,Sendhwa,6.0,13.0,7.5,2019-07-02
Methi+Seeds,Madhya Pradesh,Mandsaur,Mandsaur,35.0,52.0,42.1,2019-07-10
Brinjal,Madhya Pradesh,Khandwa,Khandwa(F&V),10.5,20.0,15.0,2019-07-08
Methi+Seeds,Madhya Pradesh,Neemuch,Neemuch,33.0,57.5,44.0,2019-07-10
Brinjal,Madhya Pradesh,Ujjain,Ujjain(F&V),8.0,20.0,13.0,2019-07-08
Mango,Madhya Pradesh,Dhar,Dhar(F&V),15.0,24.0,22.0,2019-06-28
Mango,Madhya Pradesh,Harda,Harda(F&V),10.0,18.0,15.0,2019-06-28
Tomato,Madhya Pradesh,Harda,Harda(F&V),8.0,10.0,9.0,2019-07-03
Tomato,Madhya Pradesh,Indore,Indore(F&V),12.0,22.0,16.0,2019-07-03
Soyabean,Madhya Pradesh,Guna,Aron,23.05,35.55,34.75,2019-07-06
Soyabean,Madhya Pradesh,Sehore,Ashta,31.0,35.73,35.59,2019-07-06
Mango+(Raw-Ripe),Madhya Pradesh,Harda,Harda(F&V),12.0,20.0,15.0,2019-06-28
Soyabean,Madhya Pradesh,Rajgarh,Kurawar,34.0,36.0,35.5,2019-07-06
Soyabean,Madhya Pradesh,Guna,Maksudangarh,30.9,35.8,34.0,2019-07-06
Methi+Seeds,Madhya Pradesh,Ujjain,Badnagar,43.0,43.0,43.0,2019-06-28
Potato,Madhya Pradesh,Dewas,Haatpipliya,8.0,11.0,9.0,2019-06-26
Potato,Madhya Pradesh,Jhabua,Jhabua,6.0,8.0,7.0,2019-06-26
Arhar+Dal(Tur+Dal),Madhya Pradesh,Betul,Betul,43.01,46.01,45.0,2019-06-27
Soyabean,Madhya Pradesh,Rajgarh,Khujner,35.45,36.15,35.95,2019-07-02
Soyabean,Madhya Pradesh,Ratlam,Ratlam,32.0,36.0,35.15,2019-07-06
Tomato,Madhya Pradesh,Guna,Guna(F&V),2.5,3.0,3.0,2019-06-26
Soyabean,Madhya Pradesh,Rajgarh,Sarangpur,30.0,35.2,35.0,2019-07-06
Long+Melon(Kakri),Madhya Pradesh,Dhar,Dhamnod,6.0,8.0,7.0,2019-07-08
Wheat,Madhya Pradesh,Sagar,Malthone,18.0,18.2,18.1,2019-06-27
Wheat,Madhya Pradesh,Neemuch,Neemuch,16.5,20.8,18.75,2019-06-27
Mustard,Madhya Pradesh,Ujjain,Badnagar,30.0,33.41,33.0,2019-06-28
Mustard,Madhya Pradesh,Shajapur,Kalapipal,31.0,34.7,33.0,2019-06-28
Mustard,Madhya Pradesh,Rajgarh,Narsinghgarh,31.0,32.5,31.0,2019-06-28
Mustard,Madhya Pradesh,Damoh,Patharia,31.0,32.95,31.9,2019-06-28
Soyabean,Madhya Pradesh,Dewas,Sonkatch,34.1,35.3,35.0,2019-07-06
Sponge+gourd,Madhya Pradesh,Dhar,Dhamnod,10.0,15.0,12.0,2019-07-02
Soyabean,Madhya Pradesh,Ratlam,Taal,35.56,36.0,35.78,2019-07-06
Peas(Dry),Madhya Pradesh,Gwalior,Dabra,40.51,42.0,40.51,2019-06-25
Soyabean,Madhya Pradesh,Shajapur,Akodia,30.0,36.1,35.9,2019-06-27
Soyabean,Madhya Pradesh,Dhar,Dhamnod,35.1,35.85,35.7,2019-06-27
Soyabean,Madhya Pradesh,Vidisha,Lateri,31.0,36.55,34.75,2019-06-27
Soyabean,Madhya Pradesh,Shivpuri,Shivpuri,28.0,37.0,35.76,2019-06-27
Onion,Madhya Pradesh,Dewas,Dewas(F&V),3.0,11.0,8.0,2019-06-28
Onion,Madhya Pradesh,Dhar,Dhamnod,5.0,10.0,8.0,2019-06-28
Onion,Madhya Pradesh,Dhar,Dhar(F&V),8.0,10.0,9.0,2019-06-28
Onion,Madhya Pradesh,Harda,Harda(F&V),8.01,8.01,8.01,2019-06-28
Onion,Madhya Pradesh,Jhabua,Jhabua,6.0,8.0,7.0,2019-06-28
Onion,Madhya Pradesh,Shajapur,Kalapipal,1.8,10.2,5.4,2019-06-28
Onion,Madhya Pradesh,Rajgarh,Narsinghgarh,1.0,10.5,4.6,2019-06-28
Onion,Madhya Pradesh,Khandwa,Pandhana(F&V),2.11,10.75,3.05,2019-06-28
Ginger(Green),Madhya Pradesh,Rajgarh,Biaora,65.0,95.0,75.0,2019-06-27
Corriander+seed,Madhya Pradesh,Shajapur,Nalkehda,61.4,64.9,63.9,2019-06-24
Taramira,Madhya Pradesh,Mandsaur,Mandsaur,34.4,34.4,34.4,2019-06-28
Mango,Madhya Pradesh,Dhar,Dhar(F&V),20.0,24.0,23.0,2019-07-01
Spinach,Madhya Pradesh,Harda,Timarni,15.0,20.0,17.5,2019-06-27
Spinach,Madhya Pradesh,Ujjain,Ujjain(F&V),9.5,25.0,15.2,2019-06-27
Sponge+gourd,Madhya Pradesh,Harda,Timarni,25.0,30.0,27.5,2019-06-27
Soyabean,Madhya Pradesh,Shajapur,Agar,30.5,36.7,35.0,2019-06-26
Soyabean,Madhya Pradesh,Chhindwara,Chhindwara,32.8,34.9,33.5,2019-06-26
Soyabean,Madhya Pradesh,Shajapur,Kalapipal,30.0,37.5,33.5,2019-06-26
Soyabean,Madhya Pradesh,Rajgarh,Khilchipur,35.25,35.7,35.5,2019-06-26
Soyabean,Madhya Pradesh,Mandsaur,Mandsaur,30.0,36.66,34.2,2019-06-26
Soyabean,Madhya Pradesh,Neemuch,Neemuch,30.0,37.35,35.5,2019-06-26
Soyabean,Madhya Pradesh,Dewas,Sonkatch,28.5,35.7,35.0,2019-06-26
Soyabean,Madhya Pradesh,Ujjain,Ujjain,24.51,39.18,36.6,2019-06-26
Mustard,Madhya Pradesh,Ashoknagar,Mungawali,28.55,29.5,29.0,2019-07-02
Brinjal,Madhya Pradesh,Sheopur,Syopurkalan(F&V),14.0,15.0,14.5,2019-07-30
Cauliflower,Madhya Pradesh,Chhindwara,Chhindwara(F&V),7.5,8.0,7.75,2019-07-23
Brinjal,Madhya Pradesh,Ujjain,Ujjain(F&V),7.5,25.5,16.1,2019-07-30
Wheat,Madhya Pradesh,Khandwa,Khandwa,18.67,19.25,18.98,2019-07-03
Wheat,Madhya Pradesh,Khargone,Khargone,18.9,19.85,19.4,2019-07-03
Wheat,Madhya Pradesh,Ashoknagar,Mungawali,17.5,18.95,18.35,2019-07-03
Wheat,Madhya Pradesh,Khandwa,Pandhana,17.8,18.2,18.0,2019-07-03
Wheat,Madhya Pradesh,Shajapur,Shajapur,18.21,19.6,18.8,2019-07-03
Garlic,Madhya Pradesh,Mandsaur,Piplya,19.0,90.0,39.0,2019-06-25
Peas(Dry),Madhya Pradesh,Ujjain,Badnagar,15.0,18.71,17.91,2019-06-28
Soyabean,Madhya Pradesh,Chhindwara,Chaurai,34.33,34.33,34.33,2019-06-26
Soyabean,Madhya Pradesh,Vidisha,Lateri,29.05,37.55,33.65,2019-06-26
Soyabean,Madhya Pradesh,Shajapur,Maksi,34.55,34.55,34.55,2019-06-26
Soyabean,Madhya Pradesh,Damoh,Patharia,28.0,36.1,35.1,2019-06-26
Soyabean,Madhya Pradesh,Ujjain,Badnagar,34.02,37.21,36.15,2019-06-26
Soyabean,Madhya Pradesh,Sheopur,Sheopurkalan,30.0,34.26,32.6,2019-06-28
Maize,Madhya Pradesh,Khargone,Bhikangaon,19.51,20.1,19.91,2019-06-29
Apple,Madhya Pradesh,Harda,Harda(F&V),32.0,36.0,35.0,2019-06-28
Brinjal,Madhya Pradesh,Burhanpur,Burhanpur(F&V),11.0,18.0,15.0,2019-08-16
Peas(Dry),Madhya Pradesh,Ashoknagar,Mungawali,43.0,43.0,43.0,2019-07-02
Potato,Madhya Pradesh,Rajgarh,Narsinghgarh,11.0,11.9,11.8,2019-06-28
Brinjal,Madhya Pradesh,Dewas,Dewas(F&V),5.0,11.0,7.0,2019-08-16
Cummin+Seed(Jeera),Madhya Pradesh,Neemuch,Neemuch,132.0,169.01,160.0,2019-07-22
Onion,Madhya Pradesh,Dhar,Dhamnod,6.0,10.0,8.0,2019-06-27
Onion,Madhya Pradesh,Dewas,Haatpipliya,6.0,8.0,7.0,2019-06-27
Maize,Madhya Pradesh,Mandsaur,Mandsaur,20.25,21.87,21.06,2019-06-29
Maize,Madhya Pradesh,Neemuch,Neemuch,17.02,21.4,19.8,2019-06-29
Mustard,Madhya Pradesh,Shajapur,Nalkehda,33.5,35.0,34.48,2019-06-20
Bitter+gourd,Madhya Pradesh,Dhar,Kukshi,7.0,12.0,9.0,2019-08-05
Bitter+gourd,Madhya Pradesh,Sheopur,Syopurkalan(F&V),17.0,18.0,17.5,2019-08-05
Tomato,Madhya Pradesh,Burhanpur,Burhanpur(F&V),20.0,30.0,25.0,2019-06-26
Wheat,Madhya Pradesh,Shajapur,Nalkehda,17.7,18.2,17.84,2019-06-25
Wheat,Madhya Pradesh,Shivpuri,Shivpuri,17.0,17.7,17.4,2019-06-25
Tomato,Madhya Pradesh,Rajgarh,Narsinghgarh,3.4,4.0,3.5,2019-06-26
Tomato,Madhya Pradesh,Guna,Guna(F&V),3.0,3.5,3.0,2019-07-06
Soyabean,Madhya Pradesh,Shivpuri,Khatora,33.75,33.75,33.75,2019-06-28
Soyabean,Madhya Pradesh,Dewas,Sonkatch,28.0,36.4,32.0,2019-06-28
Bitter+gourd,Madhya Pradesh,Harda,Harda(F&V),20.0,30.0,25.0,2019-07-04
Bitter+gourd,Madhya Pradesh,Khandwa,Khandwa(F&V),11.0,21.0,16.0,2019-07-04
Cabbage,Madhya Pradesh,Jhabua,Jhabua,5.0,8.0,6.5,2019-07-08
Cabbage,Madhya Pradesh,Ujjain,Ujjain(F&V),7.0,19.0,11.0,2019-07-08
Pumpkin,Madhya Pradesh,Harda,Harda(F&V),6.0,8.0,7.0,2019-06-28
Tinda,Madhya Pradesh,Ujjain,Ujjain(F&V),16.0,35.0,22.1,2019-06-27
Pineapple,Madhya Pradesh,Harda,Harda(F&V),25.0,28.0,26.0,2019-06-27
Onion,Madhya Pradesh,Mandsaur,Mandsaur,2.52,11.0,6.3,2019-06-25
Tinda,Madhya Pradesh,Ujjain,Ujjain(F&V),19.0,37.0,22.0,2019-07-01
Soyabean,Madhya Pradesh,Shajapur,Maksi,34.4,34.4,34.4,2019-07-02
Soyabean,Madhya Pradesh,Ashoknagar,Mungawali,29.5,32.85,32.55,2019-07-02
Peas(Dry),Madhya Pradesh,Ashoknagar,Mungawali,36.75,36.75,36.75,2019-06-29
Long+Melon(Kakri),Madhya Pradesh,Dhar,Dhamnod,10.0,15.0,12.0,2019-07-02
Tomato,Madhya Pradesh,Ujjain,Ujjain(F&V),14.0,25.0,16.05,2019-07-01
Wheat,Madhya Pradesh,Ujjain,Badnagar,17.56,19.94,18.59,2019-06-26
Wheat,Madhya Pradesh,Chhindwara,Chaurai,18.31,18.68,18.65,2019-06-26
Wheat,Madhya Pradesh,Vidisha,Lateri,17.25,18.0,17.45,2019-06-26
Tomato,Madhya Pradesh,Jabalpur,Jabalpur(F&V),6.6,11.4,8.0,2019-06-27
Tomato,Madhya Pradesh,Shajapur,Nalkehda,18.0,20.0,19.0,2019-06-27
Tomato,Madhya Pradesh,Dhar,Rajgarh,10.0,22.0,20.0,2019-06-27
Tomato,Madhya Pradesh,Harda,Timarni,20.0,20.0,20.0,2019-06-27
Tomato,Madhya Pradesh,Ujjain,Ujjain(F&V),14.5,30.0,19.0,2019-06-27
Wheat,Madhya Pradesh,Damoh,Patharia,17.4,18.3,17.84,2019-06-26
Wheat,Madhya Pradesh,Khargone,Sanawad,18.15,18.77,18.4,2019-06-26
Wheat,Madhya Pradesh,Chhatarpur,Chhatarpur,17.44,17.6,17.55,2019-06-28
Soyabean,Madhya Pradesh,Ujjain,Badnagar,33.51,36.7,36.25,2019-06-28
Soyabean,Madhya Pradesh,Mandsaur,Daloda,35.0,36.5,36.0,2019-06-28
Soyabean,Madhya Pradesh,Dhar,Dhamnod,34.65,35.5,35.05,2019-06-28
Soyabean,Madhya Pradesh,Shajapur,Kalapipal,30.0,37.0,35.9,2019-06-28
Soyabean,Madhya Pradesh,Khandwa,Khandwa,30.5,36.0,35.5,2019-06-28
Neem+Seed,Madhya Pradesh,Jhabua,Jhabua,6.0,6.5,6.0,2019-06-26
Soyabean,Madhya Pradesh,Indore,Mhow,34.1,36.59,35.35,2019-06-28
Soyabean,Madhya Pradesh,Rajgarh,Narsinghgarh,35.0,36.8,35.0,2019-06-28
Soyabean,Madhya Pradesh,Damoh,Patharia,28.0,36.5,35.4,2019-06-28
Onion,Madhya Pradesh,Jhabua,Jhabua,5.0,8.0,6.5,2019-06-26
Brinjal,Madhya Pradesh,Dhar,Kukshi,13.0,18.0,16.0,2019-06-28
Spinach,Madhya Pradesh,Harda,Harda(F&V),15.0,22.0,20.0,2019-06-28
Wheat,Madhya Pradesh,Sheopur,Sheopurkalan,15.0,18.4,17.92,2019-06-28
Potato,Madhya Pradesh,Dewas,Haatpipliya,9.0,13.0,12.0,2019-06-29
Potato,Madhya Pradesh,Harda,Harda(F&V),14.0,18.0,15.0,2019-06-29
Garlic,Madhya Pradesh,Sehore,Ashta,12.0,46.6,40.0,2019-07-22
Sponge+gourd,Madhya Pradesh,Dhar,Dhamnod,13.0,17.0,15.0,2019-06-28
Isabgul+(Psyllium),Madhya Pradesh,Neemuch,Neemuch,45.0,95.01,86.1,2019-06-29
Paddy(Dhan)(Common),Madhya Pradesh,Balaghat,Balaghat,13.07,15.32,13.99,2019-06-26
Wheat,Madhya Pradesh,Ashoknagar,Isagarh,17.6,18.4,18.3,2019-07-04
Garlic,Madhya Pradesh,Neemuch,Neemuch,30.0,109.0,50.0,2019-07-22
Bottle+gourd,Madhya Pradesh,Jhabua,Jhabua,3.0,5.0,4.0,2019-07-04
Bottle+gourd,Madhya Pradesh,Khandwa,Khandwa(F&V),6.0,9.0,7.5,2019-07-04
Garlic,Madhya Pradesh,Ratlam,Sailana,25.9,75.01,50.45,2019-07-22
Tomato,Madhya Pradesh,Chhindwara,Chhindwara(F&V),17.0,19.0,18.0,2019-07-03
Jowar(Sorghum),Madhya Pradesh,Khandwa,Khandwa,20.05,20.61,20.5,2019-06-29
Tinda,Madhya Pradesh,Dhar,Dhamnod,7.0,9.0,8.0,2019-06-28
Tinda,Madhya Pradesh,Ujjain,Ujjain(F&V),18.0,35.0,22.11,2019-06-28
Wheat,Madhya Pradesh,Chhindwara,Chaurai,18.9,19.2,18.95,2019-07-07
Papaya,Madhya Pradesh,Dhar,Dhar(F&V),7.0,13.0,9.0,2019-07-01
Wheat,Madhya Pradesh,Sehore,Jawar,16.8,23.91,18.19,2019-07-02
Wheat,Madhya Pradesh,Ashoknagar,Mungawali,17.0,19.05,18.0,2019-07-02
Tomato,Madhya Pradesh,Dhar,Dhamnod,12.0,18.0,15.0,2019-06-28
Tomato,Madhya Pradesh,Dhar,Dhar(F&V),9.0,12.0,11.25,2019-06-28
Tomato,Madhya Pradesh,Harda,Harda(F&V),16.0,18.0,17.0,2019-06-28
